"It's a gripping, thought-provoking series that kept me entertained from the first scene to the end credits. And it has action, complex characters, amazing soundtrack, awesome visual effects, deep dialogs and impressive actors"	"Attention grabbing/holds interest/keeps you wanting to watch more,Thought provoking,Witty/humorous/funny/entertaining,Like the action/adventurous,Like the character complexity,Like the music/song,Good visuals/graphics/special effects"
Storyline	"Good storyline/subject matter,,,,,,"
Love the graphics and the design of the series. The complex storyline and the futuristic artificial intelligence aspects.	"Good visuals/graphics/special effects,Other misc. mentions,Complex storyline,Futuristic,Technological aspects (inclusion of robots, exploring AI, etc.),,"
"the story line is great, the cast is exceptional and the twists and turns keep me coming back!"	"Good storyline/subject matter,Good cast/actors,Suspense/Mystery/thrillers,,,,"
The concept of the show and the good acting	"Like the concept/idea of futuristic amusement park,Good acting,,,,,"
interesting	"Interesting/engaging,,,,,,"
The dystopian and sci fi elements	"Science fiction/fantasy,,,,,,"
The plot and acting talent really makes me want to continue to watch the show. Both aspects make this show appealing to watch and really interesting.	"Good storyline/subject matter,Good acting,Attention grabbing/holds interest/keeps you wanting to watch more,Interesting/engaging,,,"
It’s unlike any other storyline	"Unique/different,,,,,,"
Characters and events	"Appealing characters/I like the characters,Other misc. mentions,,,,,"
Everyone talks about it	"Heard good review/recommendations by family/friends,,,,,,"
to me the show is confusing and hard to make sense..i don’t get it	"All negative mentions,,,,,,"
Everything about the show. The storylines are completely different from anything else on tv.	"Good/like the show/everything,Good storyline/subject matter,Unique/different,,,,"
I like the transition from the original theme to the new plot	"Other storyline/Plot mentions,,,,,,"
The special effects used for the show	"Good visuals/graphics/special effects,,,,,,"
N/A	"None/no answer,,,,,,"
"Science fiction, thriller, with artificial intelligence"	"Science fiction/fantasy,Suspense/Mystery/thrillers,Technological aspects (inclusion of robots, exploring AI, etc.),,,,"
Nothing	"None/no answer,,,,,,"
It has a nice story.	"Good storyline/subject matter,,,,,,"
The high quality program	"High quality show/high production values,,,,,,"
Seeing what happens next. Never sure how the story is going to progress.	"Suspense/Mystery/thrillers,,,,,,"
It’s character driven with amazing sets and visuals.	"Appealing characters/I like the characters,Like the premise/setting/scenery,Good visuals/graphics/special effects,,,,"
Very good show to watch I really enjoy it	"Good/like the show/everything,Witty/humorous/funny/entertaining,,,,,"
I'm really not sure I've only watched it once	"Have not watched enough to comment/not familiar with the show,,,,,,"
i dont know what to say but am really excited for this new season of this beloved show	"Exciting,,,,,,"
I think that because they have a futuristic and western setting at the same time it really keeps me watching	"Futuristic,Western aspect,Attention grabbing/holds interest/keeps you wanting to watch more,,,,"
Just the reality warping type drama it brings.	"Looks realistic,,,,,,"
You have any questions or would like to discuss this matter is greatly welcome in this matter as I have a very good time to work	"None/no answer,,,,,,"
cool	"Good/like the show/everything,,,,,,"
qwertyuijytrewertyuiujyhtgretyjghjgfedwrtyjh	"None/no answer,,,,,,"
N/A	"None/no answer,,,,,,"
"The character arc, particularly if Dolores and the man in back are very interesting. The show itself tackles interesting concepts in a new and different way"	"Like the character Dolores Abernathy,Like the concept/idea of futuristic amusement park,Unique/different,,,,"
Have only seen part of one episode so I have no opinion.	"Have not watched enough to comment/not familiar with the show,,,,,,"
"The writing, the story, the acting, the scenery are all impressively done. Love the genre"	"Like the writing/dialog,Good acting,Like the premise/setting/scenery,Like the genre,,,"
Interesting	"Interesting/engaging,,,,,,"
It's a good kind of dark storytelling	"Good/like the show/everything,Dark/sarcastic,,,,,"
"You totally misunderstand. I’ve seen one episode, the first episode, a year or two ago. Write your survey better."	"Have not watched enough to comment/not familiar with the show,,,,,,"
"The story line is different, but it is engaging. The characters are make the show exciting, yet it has a darkness to it. The privacy aspect of the show reflects how big ben is always lurking."	"Unique/different,Interesting/engaging,Appealing characters/I like the characters,Exciting,Other storyline/Plot mentions,,"
I like the drama	"Like the drama,,,,,,"
I love the actors	"Good cast/actors,,,,,,"
extermely	"Good/like the show/everything,,,,,,"
The artificial intelligence involved in the plot	"Technological aspects (inclusion of robots, exploring AI, etc.),,,,,,"
Great show!	"Good/like the show/everything,,,,,,"
It’s very different from any other show	"Unique/different,,,,,,"
No NFL football to watch	"Other misc. mentions,,,,,,"
waching this program makes me very motivated and can learn a lot	"Other show characteristic mentions,,,,,,"
I love the nudity.	"Other storyline/Plot mentions,,,,,,"
"I like sci-fi and it is one of my favorite genres. Artificial Intelligence is also a main talking point at the moment, especially as we as a race move towards more machines and electronics. What makes it a good show is that it is engaging, well-written, has good plots, and knows how to keep the audience engaged."	"Science fiction/fantasy,Like the genre,Technological aspects (inclusion of robots, exploring AI, etc.),Like the writing/dialog,Like the premise/setting/scenery,Interesting/engaging,"
the unusual sci-fi aspect	"Suspense/Mystery/thrillers,Science fiction/fantasy,,,,,"
Season 2 was hard to follow...I don't know if I would do season 3 unless someone said that it was better	"All negative mentions,,,,,,"
Like futuristic element - but want to also keep loving characters from beginning. hard to follow at times. haven't started season 3 yet	"Futuristic,Appealing characters/I like the characters,,,,,"
because it is very good and i like it very much	"Good/like the show/everything,,,,,,"
my whole house sits together to watch	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
nothing anymore. season 2 was too confusing	"All negative mentions,,,,,,"
The show is very surprising and there is nothing else like it	"Suspense/Mystery/thrillers,Unique/different,,,,,"
i like the artistic design behind the world that show lives in	"Other High quality production values Mentions,,,,,,"
The continuous plot twists	"Suspense/Mystery/thrillers,,,,,,"
The futuristic nature of the show. The idea behind AI becoming more self aware and self directed. I like sci-fi. It can be a frustrating show to watch though as it is sometimes hard to follow.	"Futuristic,Like the concept/idea of futuristic amusement park,Technological aspects (inclusion of robots, exploring AI, etc.),Science fiction/fantasy,,,"
its amazing for me. its completely thrilling so its make a good show	"Good/like the show/everything,Suspense/Mystery/thrillers,,,,,"
You never know what's going to happen from week to week. It's unpredictable.	"Suspense/Mystery/thrillers,,,,,,"
The setting of the show and plot twists	"Like the premise/setting/scenery,Suspense/Mystery/thrillers,,,,,"
well like i said ive only watched 1 and half shows.i didnt realize what all the ads ive sen what it was about until last week.now i know this is a must watch series	"Good/like the show/everything,,,,,,"
I like the sci fi nature of the show. Love the plot twists. Love the cast and JJ Abrams.	"Good cast/actors,Science fiction/fantasy,Other acting mentions,Suspense/Mystery/thrillers,,,"
Nothing the Westworld.	"Good/like the show/everything,,,,,,"
It is a great show and draws me jn because of how unique and unpredictable it is. Even th fullest moments of the show make me excited to see what happens.	"Good/like the show/everything,Attention grabbing/holds interest/keeps you wanting to watch more,Unique/different,Suspense/Mystery/thrillers,Exciting,,"
"It started off very engaging, then they tried doing too much with the narrative, so I stopped watching."	"Interesting/engaging,,,,,,"
It’s like nothing else on TV and seems like something that could plausibly happen in the future.	"Attention grabbing/holds interest/keeps you wanting to watch more,Futuristic,,,,,"
Definitely the acting - all of the actors are extremely high-caliber and they never make the show seem unbelievable (even with all of the Scifi elements).	"Good acting,Good cast/actors,Looks realistic,,,,"
The complex story line	"Complex storyline,,,,,,"
To see if the robots will win	"Technological aspects (inclusion of robots, exploring AI, etc.),,,,,,"
I like the story its very good	"Good storyline/subject matter,,,,,,"
Mostly it's the entire cast. The acting on the show is phenomenal and the story lines are very engaging.	"Good cast/actors,Good acting,Good storyline/subject matter,,,,"
goood	"Good/like the show/everything,,,,,,"
It addresses a lot of complex questions in an engaging way. Its storylines have enough mysteries and loose ends to make you want to see what happens in the next episode	"Interesting/engaging,Good storyline/subject matter,Suspense/Mystery/thrillers,Attention grabbing/holds interest/keeps you wanting to watch more,,,"
It's an intriguing show that makes me think.	"Exciting,Thought provoking,,,,,"
"It's a modern show about big data and privacy, and the characters are easy to follow."	"Creative/innovative/modern,Technological aspects (inclusion of robots, exploring AI, etc.),Appealing characters/I like the characters,,,,"
It is about the new world and how technology is changing and the world is evolving and it is exciting with all the characters and story lines. It really gets me interesting in finding out more and what happens next	"Other show characteristic mentions,Technological aspects (inclusion of robots, exploring AI, etc.),Appealing characters/I like the characters,Good storyline/subject matter,Interesting/engaging,Attention grabbing/holds interest/keeps you wanting to watch more,"
the better writing and the acting is quite good overall.	"Like the writing/dialog,Good acting,,,,,"
It is different it has a lot of good characters and sub plots	"Unique/different,Appealing characters/I like the characters,Like the premise/setting/scenery,,,,"
The fact that it reflects our current society.	"Relevant to 21st century/existing in the world today/reflects our current society,,,,,,"
Suspense and character dynamics	"Suspense/Mystery/thrillers,Appealing characters/I like the characters,,,,,"
I don't watch it	"None/no answer,,,,,,"
I just want to see if I can actually figure out what is happening.	"Suspense/Mystery/thrillers,,,,,,"
"Love how it’s a fake world, than all the twists on the show"	"Science fiction/fantasy,Suspense/Mystery/thrillers,,,,,"
no	"None/no answer,,,,,,"
I like the addition of the guy that played Jesse on breaking bad to the cast.	"Other acting mentions,,,,,,"
i dont really watch the show	"All negative mentions,,,,,,"
it makes me think	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
its extremely thought provoking. You feel like you are in the show	"Thought provoking,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
"because this complete as possible,so that is very great and most beautiful."	"Looks realistic,Good/like the show/everything,,,,,"
I want to know what happens next and I like the sci fi elements to the show.	"Attention grabbing/holds interest/keeps you wanting to watch more,Science fiction/fantasy,,,,,"
It has a complex storyline that provides suspense and lots of surprises.	"Complex storyline,Suspense/Mystery/thrillers,,,,,"
Westwood makes you want to watch More episodes.	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
It's too many subplots	"All negative mentions,,,,,,"
always a good twist	"Suspense/Mystery/thrillers,,,,,,"
The complexity	"Complex storyline,,,,,,"
all the different stories	"Multiple story lines,,,,,,"
The writing is excellent and I want to see what happens next	"Good storyline/subject matter,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
I'm not interested in the subject matter. It's too dark for me. I prefer other shows.	"All negative mentions,,,,,,"
"The genre , storyline and the visuals"	"Like the genre,Good storyline/subject matter,Good visuals/graphics/special effects,,,,"
"The show's concept is different from anything else I've seen, and I like the cast."	"Unique/different,Good cast/actors,,,,,"
"Cast, writin, grenre"	"Good cast/actors,Like the writing/dialog,Like the genre,,,,"
Visual elements and character studies are interesting.	"Good visuals/graphics/special effects,Appealing characters/I like the characters,,,,,"
Like how they took a 1970's sci-fi concept and made it relevant for a 21st Century. Also has fantastic scripts and plot twists and well-cast with actors and actresses I've grown to love over the years.	"Science fiction/fantasy,Relevant to 21st century/existing in the world today/reflects our current society,Like the writing/dialog,Suspense/Mystery/thrillers,Good cast/actors,,"
"Everything! Trying to figure out who is who, what everyone's motives are, and how this will all play out"	"Good/like the show/everything,Thought provoking,,,,,"
Syfy	"Science fiction/fantasy,,,,,,"
I like the plot of the story	"Like the premise/setting/scenery,,,,,,"
The science fiction concepts drew me in initially.	"Science fiction/fantasy,,,,,,"
I love the originality and the sci-fi elements	"Original,Science fiction/fantasy,,,,,"
The cast and mysterious nature of the plot	"Good cast/actors,Suspense/Mystery/thrillers,,,,,"
Interesting concept with a good story line and character s	"Interesting/engaging,Like the concept/idea of futuristic amusement park,Good storyline/subject matter,Appealing characters/I like the characters,,,"
Thanks ur service is good lov u	"Other misc. mentions,,,,,,"
I was drawn into it by the cast.	"Attention grabbing/holds interest/keeps you wanting to watch more,Good cast/actors,,,,,"
It keeps changing stories	"Suspense/Mystery/thrillers,,,,,,"
the plot and characters	"Good storyline/subject matter,Appealing characters/I like the characters,,,,,"
everything in this show is interesting	"Interesting/engaging,,,,,,"
i like this good	"Good/like the show/everything,,,,,,"
None that I know of	"None/no answer,,,,,,"
Story	"Good storyline/subject matter,,,,,,"
I like the visuals and the living ais	"Good visuals/graphics/special effects,,,,,,"
Idk really nothing everything really nothing	"Don't know,,,,,,"
"The exploration of the parks and characters are extremely interested in the idea that someone could continuously go into the parks or continue in the parks and those characters escaping is thrilling. I was a big fan of the original movie and novel, but bringing the show Into the modern era has made it extremely interesting. I am not caught up on all of the episodes but I do intend to watch due to the acting riveting story lines and interesting nature of character development. The emotional attachment I have to some of the characters is greater than other shows in the genre. I am not a huge fan of Aaron Paul on the show. It seems a little odd to have him on the show due to his involvement in a show with similar dark storylines and themes."	"Like the concept/idea of futuristic amusement park,Appealing characters/I like the characters,Suspense/Mystery/thrillers,Already seen/like the original movie,Creative/innovative/modern,Good acting,Other characters mentions"
None	"None/no answer,,,,,,"
It s a good representation of what future entertainment parks would look like	"Like the concept/idea of futuristic amusement park,,,,,,"
It’s a unique concept. The acting is amazing too and I adore the cast.	"Unique/different,Good acting,Good cast/actors,,,,"
It's very interesting	"Interesting/engaging,,,,,,"
I havent finished the show and yall including major spoilers is a real weird move	"Have not watched enough to comment/not familiar with the show,,,,,,"
"Nothing draws me to the show anymore, I do not watch any current seasons"	"All negative mentions,,,,,,"
great cast great story line	"Good cast/actors,Good storyline/subject matter,,,,,"
It is different.	"Unique/different,,,,,,"
It is very unique and has a plot that I've never seen before. I also like that there is always something unexpected happening.	"Unique/different,Like the premise/setting/scenery,Suspense/Mystery/thrillers,,,,"
i want to keep pushing my brain	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
It’s just so good	"Good/like the show/everything,,,,,,"
"Other than the overall cast of characters and the actors who portray them, I love the concept and sci-fi genre"	"Good cast/actors,Like the concept/idea of futuristic amusement park,Science fiction/fantasy,,,,"
I love futuristic shows that really make you think. This show does that for me.	"Futuristic,Thought provoking,,,,,"
The writing	"Like the writing/dialog,,,,,,"
It's a show about revolutions in a sci-fi universe	"Science fiction/fantasy,,,,,,"
Guns	"Violence,,,,,,"
I like the action in it with the twist and turns in the plot	"Like the action/adventurous,Suspense/Mystery/thrillers,,,,,"
It’s a good idea	"Good/like the show/everything,,,,,,"
The Fantady element of the show. I'm a fan if the movie versions	"Science fiction/fantasy,Already seen/like the original movie,,,,,"
Curious as to how Delores is going to change the real world. And how the others are going to affect it too.	"Attention grabbing/holds interest/keeps you wanting to watch more,Like the character Dolores Abernathy,,,,,"
"I think, everything is okey."	"Good/like the show/everything,,,,,,"
"Sci Fi, it's about things that can actually happen here in the close future."	"Science fiction/fantasy,Futuristic,,,,,"
THE CHARACTERS AND THE STORYLINES	"Appealing characters/I like the characters,Good storyline/subject matter,,,,,"
"season 1 was good, but confusing & I didn't have HBO when season 2 was on"	"Good experience/liked the previous seasons,,,,,,"
"I like the wild west theme, the cinematography as the overall questions it raises about humanity."	"Western aspect,Good visuals/graphics/special effects,,,,,"
Westwporld is a good show to watch on tv	"Good/like the show/everything,,,,,,"
"I haven't seen enough of the show to know, but it has a good cast and a complex storyline"	"Have not watched enough to comment/not familiar with the show,Good cast/actors,Complex storyline,,,,"
"It has/had an interesting plot line. I love the past seasons and how you don't know who is a host and who is a guest. This season is so confusing I almost want to stop watching, but I'll continue watching to see how it pans out. Actually, I don't know if I would continue to watch if it wasn't for Aaron Paul. He's an amazing actor."	"Interesting/engaging,Like the premise/setting/scenery,Like Aaron Paul,,,,"
It’s different than any other show. The acting and storyline is great and captivating.	"Unique/different,Good acting,Good storyline/subject matter,,,,"
"I love the cast and the acting. HBO always has great tv series, I just have not had time to keep fully up to date"	"Good cast/actors,Good acting,Aired on HBO,,,,"
ercweqqxrwrcwercwercewrcwecrqcrqwecrqwecrqwerwqercwqecrwqercwecre	"None/no answer,,,,,,"
I like the intrique of the characters.	"Appealing characters/I like the characters,,,,,,"
it is thrilling and unexpected	"Suspense/Mystery/thrillers,,,,,,"
The concept of what AI could be like in the future.	"Technological aspects (inclusion of robots, exploring AI, etc.),Futuristic,,,,,"
Never know what will happen next	"Suspense/Mystery/thrillers,,,,,,"
The overall story and the cast are great to me.	"Good storyline/subject matter,Good cast/actors,,,,,"
I enjoy the alternate reality aspect. I find it fascinating that AI could become the ruling class	"Technological aspects (inclusion of robots, exploring AI, etc.),,,,,,"
science fiction of artificial intelligent that could likely depict the real future world	"Technological aspects (inclusion of robots, exploring AI, etc.),Looks realistic,Futuristic,,,,"
The technology in the show and how the characters interact with each other in that world.	"Technological aspects (inclusion of robots, exploring AI, etc.),Like the characters interaction,,,,,"
nothing	"None/no answer,,,,,,"
It's a great concept and has a fantastic cast.	"Like the concept/idea of futuristic amusement park,Good cast/actors,,,,,"
The thrill of it	"Interesting/engaging,,,,,,"
all very good	"Good/like the show/everything,,,,,,"
"It has a very complex storyline that, although hard to follow at times, is filled with excitement, adventure, violence, and mystery. All things I like in the show. There are multiple story lines going on at once which makes it very entertaining"	"Complex storyline,Exciting,Like the action/adventurous,Violence,Suspense/Mystery/thrillers,Good/like the show/everything,Multiple story lines"
"Very good acting, thrilling story, and good sci-fi genre"	"Good acting,Suspense/Mystery/thrillers,Science fiction/fantasy,,,,"
The amazing setting	"Like the premise/setting/scenery,,,,,,"
"I love sci-fi. The acting, the writing and the visual effects on this show are all top notch! i loved each season so far. I loved in season one all the plot twists and how you just didn’t know what was really going on and how it was all brought together. Every week I can’t wait for the next episode. And after each season so far I can’t wait for the next season. And I hope they do even more after this one. I truly love this show."	"Science fiction/fantasy,Good acting,Like the writing/dialog,Good visuals/graphics/special effects,Good/like the show/everything,Suspense/Mystery/thrillers,"
I like the plot and the reason behind the show	"Like the premise/setting/scenery,Other storyline/Plot mentions,,,,,"
the actor	"Good cast/actors,,,,,,"
Great	"Good/like the show/everything,,,,,,"
All the future and technology	"Futuristic,Technological aspects (inclusion of robots, exploring AI, etc.),,,,,"
different than other shows	"Unique/different,,,,,,"
this is not good	"All negative mentions,,,,,,"
The plot	"Good storyline/subject matter,,,,,,"
The fact that it's a sci-fi is the most appealing	"Science fiction/fantasy,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
Tjebsci fin experience is amazing got to watch	"Science fiction/fantasy,Good/like the show/everything,,,,,"
Strange and unique plot lines	"Unique/different,,,,,,"
amazing	"Good/like the show/everything,,,,,,"
the complex story that always gives new twists	"Complex storyline,Suspense/Mystery/thrillers,,,,,"
Genre and characters	"Like the genre,Appealing characters/I like the characters,,,,,"
haven't been engaged with the show for awhile so Im not sure	"Have not watched enough to comment/not familiar with the show,,,,,,"
that the store line seems to ever changing	"Suspense/Mystery/thrillers,,,,,,"
Interesting storylines	"Interesting/engaging,Good storyline/subject matter,,,,,"
Love the mystery	"Suspense/Mystery/thrillers,,,,,,"
new directions	"Unique/different,,,,,,"
"It is nothing like anything on TV, Second season was a little confusing the first time, but after watching it again, makes sense"	"Unique/different,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
the complexity of the characteristic and the wide imagination	"Like the character complexity,Science fiction/fantasy,,,,,"
"I really love the aotryline of the show. I feel like I can never guess what will happen next, and the actors and actresses are very good."	"Good storyline/subject matter,Thought provoking,Good cast/actors,,,,"
I like the story is entertaining	"Good storyline/subject matter,Witty/humorous/funny/entertaining,,,,,"
yes	"None/no answer,,,,,,"
It's different from other shows on tv at this time	"Unique/different,,,,,,"
It always keeps you wondering what happens next	"Suspense/Mystery/thrillers,,,,,,"
its the best	"Good/like the show/everything,,,,,,"
have already invested this much time into it to stop now	"All negative mentions,,,,,,"
I like this also good	"Good/like the show/everything,,,,,,"
It keeps you guessing as to what is actually happening and in what timeline.	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
I like scifi related shows but I don't like having a hard time following the story from season to season	"Science fiction/fantasy,,,,,,"
"It has the same title as a movie title, but it’s completely different"	"Unique/different,,,,,,"
"It's violent, sexual and dark. That is just what I want to see after years of watching the Disney channel, Cartoon network, Nickelodeon with kids."	"Violence,Other show characteristic mentions,Dark/sarcastic,,,,"
I like thandie newton she's my favorite actor and the reason I started watching. It always has me on the edge of my seat such brilliant writing. I'm hard to get one over on but it get me a lot of time. It does the same thing as game of thrones suspense so I've been hooked can't wait for the next episode.	"Like Thandie Newton,Attention grabbing/holds interest/keeps you wanting to watch more,Like the writing/dialog,Other misc. mentions,Suspense/Mystery/thrillers,,"
It's unique compared to other shows.	"Unique/different,,,,,,"
I don't know	"Don't know,,,,,,"
It explores the thing margins of human behavior that we consider acceptable	"Other realistic/association with real life mentions,,,,,,"
I like the action and adventure	"Like the action/adventurous,,,,,,"
Great story line and suspense	"Good storyline/subject matter,Suspense/Mystery/thrillers,,,,,"
love new thing going on	"Unique/different,,,,,,"
nothing at all	"None/no answer,,,,,,"
I really like how original it is and how even though it is sci-fi in nature it is the most realistic depiction of what would likely happen.	"Original,Science fiction/fantasy,Looks realistic,,,,"
im not sure	"Don't know,,,,,,"
good	"Good/like the show/everything,,,,,,"
none	"None/no answer,,,,,,"
It's complicated	"Complex storyline,,,,,,"
it's a bizarre storyline and makes you want to know what's going to happen next.	"Other storyline/Plot mentions,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
"This show is totally different from other shows. It is full of drama, intrigue and violence."	"Unique/different,Like the drama,Interesting/engaging,Violence,,,"
"It's attention grabbing , the plots are good really want to see what happens next"	"Attention grabbing/holds interest/keeps you wanting to watch more,Like the premise/setting/scenery,,,,,"
The plot complexities are good and this season is more up front than last season which I didn’t enjoy as much	"Complex storyline,Witty/humorous/funny/entertaining,,,,,"
Interesting characters and sherry line. The thought that this could actually happen. Season 3 has not grabbed my attention like 1 and 2.	"Appealing characters/I like the characters,,,,,,"
It gives me something to talk about with my wife while we are watching	"Other misc. mentions,,,,,,"
The dystopian world of technology	"Science fiction/fantasy,Technological aspects (inclusion of robots, exploring AI, etc.),,,,,"
the cast and interesting storyline	"Good cast/actors,Good storyline/subject matter,,,,,"
The show is very complex and unique. It keeps me interested and intrigued the whole time I am watching it. It has some very interesting and unique characters as well as settings.	"Complex storyline,Unique/different,Interesting/engaging,Appealing characters/I like the characters,Like the premise/setting/scenery,,"
Not very interested in the story line	"All negative mentions,,,,,,"
I enjoyed the detailed story line with the various plot twists.	"Informative/detailed,Good storyline/subject matter,Suspense/Mystery/thrillers,,,,"
The concept of Westworld is interesting.	"Like the concept/idea of futuristic amusement park,,,,,,"
Everything is always changing.	"Suspense/Mystery/thrillers,,,,,,"
I love the western/ robot aspect of the show and the story is very involving	"Western aspect,Technological aspects (inclusion of robots, exploring AI, etc.),Attention grabbing/holds interest/keeps you wanting to watch more,,,,"
THought provoking - have to really pay attention to be able to follow .	"Thought provoking,Attention grabbing/holds interest/keeps you wanting to watch more,,,,,"
It's engaging. so many plot likes. the characters are very well developed as well	"Attention grabbing/holds interest/keeps you wanting to watch more,Like the premise/setting/scenery,Like the characters development,,,,"
the main part that i want to put into this is i see what's it like to see the characters of this series that has some powerful elements to it.	"Appealing characters/I like the characters,,,,,,"
I think the acting is really great and the actors are amazing and the storylines are unique.	"Good acting,Good cast/actors,Good storyline/subject matter,Unique/different,,,"
Unique. Interesting	"Unique/different,Interesting/engaging,,,,,"
"There are some really good actors on the show. I really like Evan Rachel Wood, Tessa Thompson, Thandie Newton, James Marsden, and Jeffrey Wright. It's visually stunning and the nudity is gratuitous, but kind of fun."	"Good cast/actors,Like Evan Rachel Wood,Other acting mentions,Like Thandie Newton,Witty/humorous/funny/entertaining,,"
The actors.	"Good cast/actors,,,,,,"
THE RECOMMENDATIONS	"Heard good review/recommendations by family/friends,,,,,,"
the graphics	"Good visuals/graphics/special effects,,,,,,"
The characters and the storylines are the best	"Appealing characters/I like the characters,Good storyline/subject matter,,,,,"
i like the setting	"Like the premise/setting/scenery,,,,,,"
yes is amazing	"Good/like the show/everything,,,,,,"
its exciting the special effect is aewsome and the writing is very good	"Exciting,Good visuals/graphics/special effects,Like the writing/dialog,,,,"
I like the story	"Good storyline/subject matter,,,,,,"
It's a very unique show which is saying a lot. So much in TV has been done already	"Unique/different,,,,,,"
The characters and the theme of the show	"Appealing characters/I like the characters,Good storyline/subject matter,,,,,"
I don't watch this on a regualr basis	"Have not watched enough to comment/not familiar with the show,,,,,,"
It’s very engaging and has a complex storyline	"Interesting/engaging,Complex storyline,,,,,"
Because the story line is so different from any other show	"Good storyline/subject matter,Unique/different,,,,,"
the storyline	"Good storyline/subject matter,,,,,,"
the addition of Aaron Paul	"Like Aaron Paul,,,,,,"
It is always twisted and is not obvious	"Suspense/Mystery/thrillers,,,,,,"
The improbability is what I find interesting. Suspending disbelief is something that is difficult for me.	"Interesting/engaging,,,,,,"
"My children and I love watching, the TV shows here are very good, our whole family likes it"	"Can watch with family/family likes the show,,,,,,"
"its script, originality and good plot"	"Like the writing/dialog,Original,Good storyline/subject matter,,,,"
"It's engaging, great writing. Dark, violent. It's fun."	"Attention grabbing/holds interest/keeps you wanting to watch more,Like the writing/dialog,Dark/sarcastic,Violence,Witty/humorous/funny/entertaining,,"
"I am losing interest. It is far more confusing now and, even though the concept from the beginning was fantasy-based, it is even more out there now. I believe it has run its course."	"All negative mentions,,,,,,"
The whole futuristic theme is interesting. the storylines are great and the cast is amazing.	"Futuristic,Good storyline/subject matter,Good cast/actors,,,,"
The best written shows does it all at once. Westworld is very unique.	"Like the writing/dialog,Unique/different,,,,,"
great story line	"Good storyline/subject matter,,,,,,"
It is abstract but relatable at the same time making it very interesting. It is thought provoking in thinking who is really in charge.	"Other show characteristic mentions,Interesting/engaging,Thought provoking,,,,"
good story line	"Good storyline/subject matter,,,,,,"
The production quality and the cinematography are great on the show.	"High quality show/high production values,Other High quality production values Mentions,,,,,"
All of it	"Good/like the show/everything,,,,,,"
I like the story twist and the focus on pivotal character development	"Suspense/Mystery/thrillers,Like the characters development,,,,,"
it is insanely confusing	"All negative mentions,,,,,,"
Good acting and original plot	"Good acting,Original,Like the premise/setting/scenery,,,,"
The characters and cast are fantastic.	"Appealing characters/I like the characters,Good cast/actors,,,,,"
I like the concept and the overall idea of the show	"Like the concept/idea of futuristic amusement park,,,,,,"
The revolution of artifcial intelligence is a very interesting topic.	"Technological aspects (inclusion of robots, exploring AI, etc.),Interesting/engaging,,,,,"
The trailers are very appealing!	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
very good	"Good/like the show/everything,,,,,,"
"High quality content ,super duper talented cast and all the part like chemistry and all that things are quite good .Over all EXCELLENT"	"High quality show/high production values,Good cast/actors,Good/like the show/everything,,,,"
nothing at all	"None/no answer,,,,,,"
the plot continues to draw me in	"Attention grabbing/holds interest/keeps you wanting to watch more,,,,,,"
I like the fact that they made a westworld to begin with. I keep on watching it since it is very strange and exciting	"Western aspect,Suspense/Mystery/thrillers,Exciting,,,,"
I have nothing to say about this at all for you today	"None/no answer,,,,,,"
The unexpected nature and not knowing what is going to happen next	"Suspense/Mystery/thrillers,,,,,,"
